date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2021-12-21,VA,14143206.0,16614315.0,6669651.0,67.52,165.7,5763418.0,78.14,194.65,40763.0,48461.0,5678.0,0.851,2136862.0,25.03
2021-12-22,VA,14172501.0,16690375.0,6677407.0,67.57,166.04,5767688.0,78.23,195.54,29295.0,47200.0,5530.0,0.849,2154335.0,25.24
2021-12-23,VA,14232148.0,16758355.0,6688229.0,67.64,166.74,5773527.0,78.36,196.34,59647.0,47929.0,5615.0,0.849,2197384.0,25.74
2021-12-28,VA,14395886.0,16698305.0,6725990.0,67.86,168.66,5792074.0,78.8,195.63,1048.0,36097.0,4229.0,0.862,2305782.0,27.01
2021-12-29,VA,14415849.0,16812085.0,6731602.0,67.9,168.89,5795304.0,78.87,196.97,19963.0,34764.0,4073.0,0.857,2317038.0,27.15
2021-12-30,VA,14449479.0,16881235.0,6740349.0,67.95,169.29,5800214.0,78.97,197.78,33630.0,31047.0,3637.0,0.856,2337217.0,27.38
2022-01-05,VA,14657741.0,16953825.0,6791673.0,68.28,171.73,5827822.0,79.57,198.63,25522.0,34556.0,4048.0,0.865,2467882.0,28.91
2022-01-06,VA,14678360.0,17266955.0,6797050.0,68.32,171.97,5831063.0,79.63,202.3,20619.0,32697.0,3831.0,0.85,2480039.0,29.06
2022-01-07,VA,14709030.0,17266955.0,6805106.0,68.37,172.33,5835838.0,79.73,202.3,30670.0,31858.0,3732.0,0.852,2498127.0,29.27
2022-01-08,VA,14743724.0,17407425.0,6813247.0,68.43,172.73,5840832.0,79.82,203.94,34694.0,31593.0,3701.0,0.847,2519934.0,29.52
2022-01-09,VA,14779199.0,17407525.0,6822217.0,68.49,173.15,5845731.0,79.93,203.94,35475.0,31439.0,3683.0,0.849,2541807.0,29.78
2022-01-10,VA,14805254.0,17404935.0,6828624.0,68.53,173.45,5849444.0,80.0,203.91,26055.0,29940.0,3508.0,0.851,2557897.0,29.97
2022-01-11,VA,14859926.0,17566895.0,6840059.0,68.62,174.1,5856964.0,80.14,205.81,54672.0,32530.0,3811.0,0.846,2593851.0,30.39
2022-01-12,VA,14899136.0,17631865.0,6848924.0,68.68,174.55,5862463.0,80.24,206.57,39210.0,34485.0,4040.0,0.845,2618933.0,30.68
2022-01-13,VA,14930453.0,17663735.0,6857184.0,68.75,174.92,5867830.0,80.34,206.94,31317.0,36013.0,4219.0,0.845,2636927.0,30.89
2022-01-14,VA,14965781.0,17743375.0,6865359.0,68.81,175.34,5873200.0,80.43,207.88,35328.0,36679.0,4297.0,0.843,2658948.0,31.15
2022-01-15,VA,15002339.0,17801875.0,6874002.0,68.87,175.76,5878541.0,80.53,208.56,36558.0,36945.0,4328.0,0.843,2681816.0,31.42
2022-01-19,VA,15095236.0,17862975.0,7043132.0,70.13,176.85,5986094.0,82.52,209.28,14457.0,28014.0,3282.0,0.845,2511213.0,29.42
2022-01-20,VA,15112989.0,17895875.0,7048293.0,70.17,177.06,5989310.0,82.58,209.66,17753.0,26077.0,3055.0,0.844,2520758.0,29.53
2022-01-21,VA,15133567.0,17917075.0,7054969.0,70.22,177.3,5993358.0,82.65,209.91,20578.0,23969.0,2808.0,0.845,2530823.0,29.65
2022-01-22,VA,15156760.0,17980385.0,7061413.0,70.26,177.57,5997325.0,82.73,210.65,23193.0,22060.0,2584.0,0.843,2543799.0,29.8
2022-01-23,VA,15177550.0,17986785.0,7067079.0,70.32,177.82,6001869.0,82.8,210.73,20790.0,21295.0,2495.0,0.844,2554513.0,29.93
2022-01-24,VA,15190994.0,17986785.0,7070998.0,70.35,177.97,6004456.0,82.84,210.73,13444.0,19480.0,2282.0,0.845,2561576.0,30.01
2022-01-25,VA,15201746.0,18049785.0,7074791.0,70.37,178.1,6006596.0,82.89,211.47,10752.0,17281.0,2025.0,0.842,2566486.0,30.07
2022-01-26,VA,15215820.0,18062885.0,7078791.0,70.4,178.26,6009038.0,82.93,211.62,14074.0,17226.0,2018.0,0.842,2574264.0,30.16
2022-01-27,VA,15231999.0,18079685.0,7082757.0,70.44,178.45,6012324.0,82.98,211.82,16179.0,17001.0,1992.0,0.842,2583387.0,30.27
2022-01-28,VA,15250400.0,18135085.0,7087842.0,70.49,178.67,6016304.0,83.04,212.47,18401.0,16690.0,1955.0,0.841,2592944.0,30.38
2022-01-29,VA,15251019.0,18164085.0,7088677.0,70.49,178.68,6016597.0,83.05,212.81,619.0,13466.0,1578.0,0.84,2592461.0,30.37
2022-01-30,VA,15284804.0,18169385.0,7096495.0,70.57,179.07,6023496.0,83.14,212.87,33785.0,15322.0,1795.0,0.841,2611756.0,30.6
2022-01-31,VA,15298693.0,18169385.0,7099884.0,70.61,179.24,6026645.0,83.18,212.87,13889.0,15386.0,1803.0,0.842,2619220.0,30.69
2022-02-01,VA,15306908.0,18197185.0,7102310.0,70.63,179.33,6028516.0,83.21,213.19,8215.0,15023.0,1760.0,0.841,2623205.0,30.73
2022-02-02,VA,15322942.0,18212085.0,7106836.0,70.67,179.52,6031861.0,83.26,213.37,16034.0,15303.0,1793.0,0.841,2631492.0,30.83
2022-02-03,VA,15336892.0,18239385.0,7110629.0,70.7,179.68,6034960.0,83.31,213.69,13950.0,14985.0,1756.0,0.841,2638696.0,30.91
2022-02-04,VA,15351105.0,18268085.0,7115508.0,70.75,179.85,6038884.0,83.36,214.02,14213.0,14386.0,1685.0,0.84,2644256.0,30.98
2022-02-05,VA,15369039.0,18269185.0,7121239.0,70.8,180.06,6043352.0,83.43,214.04,17934.0,16860.0,1975.0,0.841,2652188.0,31.07
2022-02-06,VA,15383536.0,18274485.0,7126048.0,70.85,180.23,6047522.0,83.49,214.1,14497.0,14105.0,1653.0,0.842,2657905.0,31.14
2022-02-07,VA,15389274.0,18274485.0,7127855.0,70.88,180.3,6049608.0,83.51,214.1,5738.0,12940.0,1516.0,0.842,2659818.0,31.16
2022-02-08,VA,15392930.0,18302985.0,7129124.0,70.89,180.34,6051074.0,83.52,214.43,3656.0,12289.0,1440.0,0.841,2660798.0,31.17
2022-02-09,VA,15419267.0,18329785.0,7134532.0,70.97,180.65,6057611.0,83.59,214.75,26337.0,13761.0,1612.0,0.841,2675321.0,31.34
2022-02-10,VA,15554399.0,18349785.0,7161698.0,71.28,182.23,6083844.0,83.9,214.98,135132.0,31072.0,3640.0,0.848,2757505.0,32.31
2022-02-11,VA,15566704.0,18380685.0,7164968.0,71.32,182.38,6087512.0,83.94,215.34,12305.0,30800.0,3608.0,0.847,2762963.0,32.37
2022-02-12,VA,15584349.0,18403885.0,7169207.0,71.37,182.58,6091818.0,83.99,215.62,17645.0,30759.0,3604.0,0.847,2772238.0,32.48
2022-02-13,VA,15611872.0,18406085.0,7175107.0,71.46,182.9,6099513.0,84.06,215.64,27523.0,32619.0,3822.0,0.848,2786355.0,32.64
2022-02-14,VA,15624366.0,18406085.0,7177836.0,71.5,183.05,6103087.0,84.09,215.64,12494.0,33585.0,3935.0,0.849,2792633.0,32.72
2022-02-15,VA,15630673.0,18423685.0,7179529.0,71.53,183.13,6105062.0,84.11,215.85,6307.0,33963.0,3979.0,0.848,2795323.0,32.75
2022-02-16,VA,15638764.0,18430185.0,7181570.0,71.55,183.22,6107285.0,84.14,215.92,8091.0,31357.0,3674.0,0.849,2799274.0,32.8
2022-02-17,VA,15781611.0,18606405.0,7186152.0,71.65,184.89,6116063.0,84.19,217.99,142847.0,32459.0,3803.0,0.848,2929194.0,34.32
2022-02-18,VA,15791722.0,18634605.0,7188812.0,71.69,185.01,6119149.0,84.22,218.32,10111.0,32145.0,3766.0,0.847,2933680.0,34.37
2022-02-19,VA,15801583.0,18653105.0,7191538.0,71.73,185.13,6122124.0,84.25,218.54,9861.0,31033.0,3636.0,0.847,2937953.0,34.42
2022-02-23,VA,15838172.0,18678105.0,7199826.0,71.85,185.56,6132761.0,84.35,218.83,8176.0,28487.0,3337.0,0.848,2955923.0,34.63
2022-02-24,VA,15848582.0,18692805.0,7202040.0,71.88,185.68,6135445.0,84.38,219.0,10410.0,9567.0,1121.0,0.848,2961501.0,34.7
2022-02-25,VA,15857426.0,18737605.0,7204351.0,71.91,185.78,6138066.0,84.4,219.53,8844.0,9386.0,1100.0,0.846,2965543.0,34.74
2022-02-26,VA,15866920.0,18742405.0,7206880.0,71.94,185.89,6140686.0,84.43,219.58,9494.0,9334.0,1094.0,0.847,2970009.0,34.8
2022-03-01,VA,15890606.0,18766005.0,7213054.0,72.03,186.17,6147710.0,84.51,219.86,5484.0,8659.0,1014.0,0.847,2980779.0,34.92
2022-03-02,VA,15897238.0,18776405.0,7214878.0,72.04,186.25,6149253.0,84.53,219.98,6632.0,8438.0,989.0,0.847,2984133.0,34.96
2022-03-03,VA,15905289.0,18786705.0,7216985.0,72.07,186.34,6151333.0,84.55,220.1,8051.0,8101.0,949.0,0.847,2988065.0,35.01
2022-03-04,VA,15913717.0,18809905.0,7219243.0,72.1,186.44,6154018.0,84.58,220.37,8428.0,8042.0,942.0,0.846,2991650.0,35.05
2022-03-05,VA,15921527.0,18825405.0,7221286.0,72.12,186.53,6156055.0,84.6,220.55,7810.0,7801.0,914.0,0.846,2995469.0,35.09
2022-03-06,VA,15930129.0,18825505.0,7223306.0,72.15,186.63,6158349.0,84.63,220.55,8602.0,7730.0,906.0,0.846,2999847.0,35.15
2022-03-07,VA,15936208.0,18825505.0,7224772.0,72.17,186.7,6160012.0,84.64,220.55,6079.0,7298.0,855.0,0.847,3002851.0,35.18
2022-03-08,VA,15940304.0,18836005.0,7225917.0,72.18,186.75,6161221.0,84.66,220.68,4096.0,7100.0,832.0,0.846,3004644.0,35.2
2022-03-09,VA,15945172.0,18841005.0,7227214.0,72.2,186.81,6162477.0,84.67,220.74,4868.0,6848.0,802.0,0.846,3007042.0,35.23
2022-03-10,VA,15951612.0,18851205.0,7228899.0,72.22,186.89,6164151.0,84.69,220.86,6440.0,6618.0,775.0,0.846,3010212.0,35.27
2022-03-11,VA,15958233.0,18878905.0,7230443.0,72.24,186.96,6165834.0,84.71,221.18,6621.0,6359.0,745.0,0.845,3013693.0,35.31
2022-03-12,VA,15964421.0,18878905.0,7232025.0,72.26,187.04,6167464.0,84.73,221.18,6188.0,6128.0,718.0,0.846,3016739.0,35.34
2022-03-13,VA,15971685.0,18878905.0,7233695.0,72.28,187.12,6169291.0,84.75,221.18,7264.0,5937.0,696.0,0.846,3020565.0,35.39
2022-03-14,VA,15976546.0,18899505.0,7234882.0,72.29,187.18,6170591.0,84.76,221.42,4861.0,5763.0,675.0,0.845,3022985.0,35.42
2022-03-15,VA,15979403.0,18914125.0,7235747.0,72.3,187.21,6171491.0,84.77,221.59,2857.0,5586.0,654.0,0.845,3024116.0,35.43
2022-03-16,VA,15986497.0,18921725.0,7237259.0,72.32,187.29,6173036.0,84.79,221.68,7094.0,5904.0,692.0,0.845,3028219.0,35.48
2022-03-17,VA,15992551.0,18934425.0,7238790.0,72.34,187.36,6174658.0,84.81,221.83,6054.0,5848.0,685.0,0.845,3031215.0,35.51
2022-03-18,VA,15999145.0,18965185.0,7240366.0,72.36,187.44,6176112.0,84.83,222.19,6594.0,5845.0,685.0,0.844,3034861.0,35.56
2022-03-19,VA,16005245.0,18965185.0,7241805.0,72.37,187.51,6177545.0,84.84,222.19,6100.0,5832.0,683.0,0.844,3038176.0,35.59
2022-03-20,VA,16011983.0,18965185.0,7243212.0,72.39,187.59,6179155.0,84.86,222.19,6738.0,5757.0,674.0,0.844,3041959.0,35.64
2022-03-21,VA,16016714.0,18965185.0,7244253.0,72.41,187.65,6180283.0,84.87,222.19,4731.0,5738.0,672.0,0.845,3044575.0,35.67
2022-03-22,VA,16019872.0,18965185.0,7244907.0,72.42,187.68,6181078.0,84.88,222.19,3158.0,5781.0,677.0,0.845,3046324.0,35.69
2022-03-23,VA,16024363.0,18987085.0,7246003.0,72.43,187.74,6182087.0,84.89,222.45,4491.0,5409.0,634.0,0.844,3048750.0,35.72
2022-03-24,VA,16034785.0,18999585.0,7247524.0,72.45,187.86,6184101.0,84.91,222.59,10422.0,6033.0,707.0,0.844,3055756.0,35.8
2022-03-25,VA,16039019.0,19021085.0,7248567.0,72.46,187.91,6185184.0,84.92,222.85,4234.0,5696.0,667.0,0.843,3057926.0,35.83
2022-03-26,VA,16045070.0,19042885.0,7250122.0,72.48,187.98,6186591.0,84.94,223.1,6051.0,5689.0,667.0,0.843,3061090.0,35.86
2022-03-27,VA,16051306.0,19043485.0,7251725.0,72.5,188.05,6188002.0,84.96,223.11,6236.0,5618.0,658.0,0.843,3064399.0,35.9
2022-03-28,VA,16056874.0,19043485.0,7253022.0,72.51,188.12,6189235.0,84.97,223.11,5568.0,5737.0,672.0,0.843,3067504.0,35.94
2022-03-29,VA,16059894.0,19055885.0,7253886.0,72.52,188.15,6189983.0,84.98,223.25,3020.0,5717.0,670.0,0.843,3068948.0,35.96
2022-03-30,VA,16064392.0,19063885.0,7254989.0,72.53,188.21,6190952.0,85.0,223.35,4498.0,5718.0,670.0,0.843,3071423.0,35.98
2022-03-31,VA,16069714.0,19085585.0,7256309.0,72.55,188.27,6192134.0,85.01,223.6,5322.0,4990.0,585.0,0.842,3074319.0,36.02
2022-04-01,VA,16079844.0,19086285.0,7258217.0,72.57,188.39,6193941.0,85.04,223.61,10130.0,5832.0,683.0,0.842,3080818.0,36.09
2022-04-02,VA,16092943.0,19140185.0,7260014.0,72.59,188.54,6195850.0,85.06,224.24,13099.0,6839.0,801.0,0.841,3090290.0,36.21
2022-04-03,VA,16106827.0,19141585.0,7261709.0,72.61,188.7,6197722.0,85.08,224.26,13884.0,7932.0,929.0,0.841,3100679.0,36.33
2022-04-04,VA,16122168.0,19141585.0,7263374.0,72.63,188.88,6199754.0,85.1,224.26,15341.0,9328.0,1093.0,0.842,3112389.0,36.46
2022-04-05,VA,16131710.0,19152185.0,7264841.0,72.65,189.0,6201153.0,85.11,224.38,9542.0,10259.0,1202.0,0.842,3119092.0,36.54
2022-04-06,VA,16144832.0,19169785.0,7266686.0,72.67,189.15,6203013.0,85.13,224.59,13122.0,11491.0,1346.0,0.842,3128562.0,36.65
2022-04-07,VA,16165692.0,19202285.0,7269132.0,72.7,189.39,6205632.0,85.16,224.97,20860.0,13711.0,1606.0,0.842,3144449.0,36.84
2022-04-08,VA,16183416.0,19244385.0,7271620.0,72.73,189.6,6208209.0,85.19,225.46,17724.0,14796.0,1733.0,0.841,3157211.0,36.99
2022-04-09,VA,16201996.0,19244385.0,7274023.0,72.76,189.82,6210551.0,85.22,225.46,18580.0,15579.0,1825.0,0.842,3171117.0,37.15
2022-04-10,VA,16219505.0,19306285.0,7275792.0,72.78,190.02,6212460.0,85.24,226.19,17509.0,16097.0,1886.0,0.84,3185031.0,37.32
2022-04-11,VA,16230410.0,19306285.0,7277185.0,72.8,190.15,6213841.0,85.26,226.19,10905.0,15463.0,1812.0,0.841,3193194.0,37.41
2022-04-12,VA,16243289.0,19326485.0,7279022.0,72.82,190.3,6215667.0,85.28,226.42,12879.0,15940.0,1867.0,0.84,3202451.0,37.52
2022-04-13,VA,16255331.0,19338785.0,7280704.0,72.84,190.44,6217124.0,85.3,226.57,12042.0,15786.0,1849.0,0.841,3211409.0,37.62
2022-04-14,VA,16272056.0,19363285.0,7282423.0,72.86,190.64,6218953.0,85.32,226.86,16725.0,15195.0,1780.0,0.84,3224637.0,37.78
2022-04-15,VA,16290586.0,19409185.0,7284592.0,72.88,190.86,6220601.0,85.34,227.39,18530.0,15310.0,1794.0,0.839,3239400.0,37.95
2022-04-18,VA,16337923.0,19450185.0,7291124.0,72.95,191.41,6226491.0,85.42,227.87,12423.0,15359.0,1799.0,0.84,3274484.0,38.36
2022-04-19,VA,16344131.0,19464985.0,7292282.0,72.96,191.48,6227424.0,85.43,228.05,6208.0,14406.0,1688.0,0.84,3278633.0,38.41
2022-04-20,VA,16353063.0,19495185.0,7293695.0,72.97,191.59,6228618.0,85.45,228.4,8932.0,13962.0,1636.0,0.839,3285011.0,38.49
2022-04-21,VA,16367829.0,19520485.0,7295632.0,73.0,191.76,6230535.0,85.47,228.7,14766.0,13682.0,1603.0,0.838,3295984.0,38.61
2022-04-24,VA,16411476.0,19594285.0,7301154.0,73.06,192.27,6235738.0,85.54,229.56,14739.0,12282.0,1439.0,0.838,3329067.0,39.0
2022-04-25,VA,16419943.0,19594885.0,7302048.0,73.07,192.37,6236704.0,85.55,229.57,8467.0,11717.0,1373.0,0.838,3335703.0,39.08
2022-04-26,VA,16426858.0,19611585.0,7303594.0,73.08,192.45,6238005.0,85.57,229.76,6915.0,11818.0,1385.0,0.838,3339813.0,39.13
2022-04-27,VA,16436068.0,19624085.0,7304930.0,73.1,192.56,6239240.0,85.58,229.91,9210.0,11858.0,1389.0,0.838,3346503.0,39.21
2022-04-30,VA,16475160.0,19713685.0,7311573.0,73.16,193.02,6244547.0,85.66,230.96,12995.0,11203.0,1313.0,0.836,3373951.0,39.53
2022-05-01,VA,16489639.0,19714385.0,7313548.0,73.18,193.19,6246457.0,85.68,230.97,14479.0,11166.0,1308.0,0.836,3384621.0,39.65
2022-05-02,VA,16498575.0,19714385.0,7314619.0,73.19,193.29,6247522.0,85.7,230.97,8936.0,11233.0,1316.0,0.837,3391456.0,39.73
2022-05-03,VA,16504355.0,19727485.0,7315544.0,73.2,193.36,6248303.0,85.71,231.12,5780.0,11071.0,1297.0,0.837,3395550.0,39.78
2022-05-04,VA,16516534.0,19738585.0,7317991.0,73.24,193.5,6251399.0,85.74,231.25,12179.0,11495.0,1347.0,0.837,3403169.0,39.87
2022-05-05,VA,16528881.0,19754185.0,7319701.0,73.26,193.65,6252938.0,85.76,231.44,12347.0,11395.0,1335.0,0.837,3412336.0,39.98
2022-05-06,VA,16543808.0,19801185.0,7321501.0,73.28,193.82,6254766.0,85.78,231.99,14927.0,11663.0,1366.0,0.835,3423693.0,40.11
2022-05-07,VA,16556217.0,19812785.0,7323073.0,73.3,193.97,6256234.0,85.8,232.12,12409.0,11580.0,1357.0,0.836,3433127.0,40.22
2022-05-08,VA,16570968.0,19813785.0,7325077.0,73.32,194.14,6258490.0,85.82,232.13,14751.0,11618.0,1361.0,0.836,3443679.0,40.35
2022-05-09,VA,16580203.0,19813785.0,7326007.0,73.33,194.25,6259484.0,85.83,232.13,9235.0,11661.0,1366.0,0.837,3451026.0,40.43
2022-05-10,VA,16586719.0,19835585.0,7327378.0,73.35,194.33,6260542.0,85.85,232.39,6516.0,11766.0,1378.0,0.836,3455141.0,40.48
2022-05-13,VA,16621143.0,19930285.0,7331872.0,73.4,194.73,6264974.0,85.9,233.5,13019.0,11048.0,1294.0,0.834,3480776.0,40.78
2022-05-14,VA,16634518.0,19948385.0,7333828.0,73.42,194.89,6266753.0,85.92,233.71,13375.0,11186.0,1311.0,0.834,3490466.0,40.89
2022-05-15,VA,16647811.0,19949085.0,7335425.0,73.44,195.04,6268376.0,85.94,233.72,13293.0,10978.0,1286.0,0.835,3500579.0,41.01
2022-05-16,VA,16659258.0,19962885.0,7336670.0,73.45,195.18,6269702.0,85.95,233.88,11447.0,11294.0,1323.0,0.835,3509495.0,41.12
2022-05-17,VA,16666193.0,19972185.0,7337864.0,73.47,195.26,6270670.0,85.97,233.99,6935.0,11353.0,1330.0,0.834,3514319.0,41.17
2022-05-18,VA,16675658.0,19985485.0,7339322.0,73.48,195.37,6271944.0,85.99,234.14,9465.0,11177.0,1309.0,0.834,3521096.0,41.25
2022-05-19,VA,16687901.0,20006185.0,7341166.0,73.5,195.51,6273499.0,86.01,234.39,12243.0,11397.0,1335.0,0.834,3529981.0,41.36
2022-05-20,VA,16700450.0,20056085.0,7342861.0,73.52,195.66,6275143.0,86.03,234.97,12549.0,11330.0,1327.0,0.833,3539254.0,41.47
2022-05-21,VA,16713205.0,20086585.0,7344661.0,73.54,195.81,6276745.0,86.05,235.33,12755.0,11241.0,1317.0,0.832,3548642.0,41.57
2022-05-22,VA,16727344.0,20087785.0,7346386.0,73.56,195.97,6278457.0,86.07,235.34,14139.0,11362.0,1331.0,0.833,3559387.0,41.7
2022-05-23,VA,16739009.0,20087785.0,7347696.0,73.57,196.11,6279674.0,86.08,235.34,11665.0,11393.0,1335.0,0.833,3568545.0,41.81
2022-05-24,VA,16746041.0,20107485.0,7348707.0,73.58,196.19,6280559.0,86.1,235.57,7032.0,11407.0,1336.0,0.833,3573698.0,41.87
2022-05-25,VA,16755760.0,20118485.0,7349735.0,73.59,196.31,6281654.0,86.11,235.7,9719.0,11443.0,1341.0,0.833,3581327.0,41.96
2022-05-26,VA,16768003.0,20163285.0,7351549.0,73.61,196.45,6283367.0,86.13,236.23,12243.0,11443.0,1341.0,0.832,3590097.0,42.06
2022-05-27,VA,16783474.0,20215485.0,7353121.0,73.63,196.63,6285026.0,86.15,236.84,15471.0,11861.0,1390.0,0.83,3602374.0,42.2
2022-06-01,VA,16829271.0,20255085.0,7359643.0,73.7,197.17,6290434.0,86.22,237.3,4300.0,10502.0,1230.0,0.831,3636381.0,42.6
2022-06-02,VA,16836166.0,20277285.0,7361040.0,73.71,197.25,6291524.0,86.24,237.56,6895.0,9738.0,1141.0,0.83,3640836.0,42.66
2022-06-03,VA,16846500.0,20306785.0,7362413.0,73.72,197.37,6292732.0,86.26,237.91,10334.0,9004.0,1055.0,0.83,3648628.0,42.75
2022-06-04,VA,16858301.0,20353485.0,7364244.0,73.74,197.51,6294234.0,86.28,238.46,11801.0,9208.0,1079.0,0.828,3657138.0,42.85
2022-06-05,VA,16869189.0,20354185.0,7365462.0,73.76,197.64,6295412.0,86.29,238.46,10888.0,9281.0,1087.0,0.829,3665668.0,42.95
2022-06-06,VA,16878143.0,20354185.0,7366669.0,73.77,197.74,6296453.0,86.31,238.46,8954.0,9078.0,1064.0,0.829,3672397.0,43.02
2022-06-07,VA,16883044.0,20369385.0,7367761.0,73.78,197.8,6297288.0,86.32,238.64,4901.0,8296.0,972.0,0.829,3675407.0,43.06
2022-06-08,VA,16890555.0,20403185.0,7369070.0,73.79,197.89,6298550.0,86.33,239.04,7511.0,8755.0,1026.0,0.828,3680397.0,43.12
2022-06-09,VA,16899835.0,20430885.0,7370204.0,73.8,197.99,6299592.0,86.35,239.36,9280.0,9096.0,1066.0,0.827,3687524.0,43.2
2022-06-10,VA,16908553.0,20470585.0,7371278.0,73.82,198.1,6300569.0,86.36,239.83,8718.0,8865.0,1039.0,0.826,3694229.0,43.28
2021-09-24,WA,9480975.0,11241945.0,5086859.0,60.29,124.51,4591379.0,66.8,147.63,19677.0,6219.0,817.0,0.843,184085.0,2.42
2021-09-25,WA,9496450.0,11274675.0,5092930.0,60.4,124.71,4599731.0,66.88,148.06,15475.0,7862.0,1032.0,0.842,186047.0,2.44
2021-09-26,WA,9497192.0,11274535.0,5093401.0,60.41,124.72,4600219.0,66.89,148.06,742.0,7400.0,972.0,0.842,185856.0,2.44
2021-09-27,WA,9497413.0,11274675.0,5093809.0,60.41,124.72,4600527.0,66.89,148.06,221.0,6863.0,901.0,0.842,185385.0,2.43
2021-09-28,WA,9541969.0,11289235.0,5107692.0,60.66,125.31,4619303.0,67.08,148.25,44556.0,12661.0,1663.0,0.845,198834.0,2.61
2021-09-29,WA,9559859.0,11329905.0,5112933.0,60.74,125.54,4625450.0,67.14,148.79,17890.0,14648.0,1924.0,0.844,206257.0,2.71
2021-09-30,WA,9580603.0,11325765.0,5118060.0,60.83,125.81,4631921.0,67.21,148.73,20744.0,17044.0,2238.0,0.846,216266.0,2.84
2021-10-01,WA,9606072.0,11451405.0,5124310.0,60.92,126.15,4639289.0,67.29,150.38,25469.0,17871.0,2347.0,0.839,229048.0,3.01
2021-10-02,WA,9625321.0,11482935.0,5128757.0,61.0,126.4,4645356.0,67.35,150.8,19249.0,18410.0,2418.0,0.838,238825.0,3.14
2021-10-03,WA,9625482.0,11473775.0,5129366.0,61.01,126.4,4645646.0,67.36,150.68,161.0,18327.0,2407.0,0.839,238124.0,3.13
2021-10-04,WA,9625523.0,11473395.0,5129854.0,61.01,126.4,4645819.0,67.37,150.67,41.0,18301.0,2403.0,0.839,237522.0,3.12
2021-10-05,WA,9726597.0,11494185.0,5151881.0,61.53,127.73,4685496.0,67.66,150.94,101074.0,26375.0,3464.0,0.846,280561.0,3.68
2021-10-06,WA,9747714.0,11527415.0,5156940.0,61.63,128.01,4693017.0,67.72,151.38,21117.0,26836.0,3524.0,0.846,290302.0,3.81
2021-10-07,WA,9765227.0,11579165.0,5161155.0,61.7,128.24,4698325.0,67.78,152.06,17513.0,26375.0,3464.0,0.843,299300.0,3.93
2021-10-08,WA,9798601.0,11675975.0,5169094.0,61.84,128.68,4709138.0,67.88,153.33,33374.0,27504.0,3612.0,0.839,314929.0,4.14
2021-10-09,WA,9822359.0,11704075.0,5174685.0,61.93,128.99,4715807.0,67.95,153.7,23758.0,28148.0,3696.0,0.839,327202.0,4.3
2021-10-13,WA,9895229.0,11742125.0,5191442.0,62.22,129.95,4737654.0,68.17,154.2,19024.0,21074.0,2767.0,0.843,363730.0,4.78
2021-10-14,WA,9918603.0,11774275.0,5196987.0,62.31,130.25,4744875.0,68.25,154.62,23374.0,21911.0,2877.0,0.842,375112.0,4.93
2021-10-15,WA,9940603.0,11828255.0,5201997.0,62.4,130.54,4751900.0,68.31,155.33,22000.0,20286.0,2664.0,0.84,385801.0,5.07
2021-10-16,WA,9960821.0,11890275.0,5206866.0,62.47,130.81,4757385.0,68.38,156.15,20218.0,19780.0,2598.0,0.838,396407.0,5.21
2021-10-17,WA,9961243.0,11882235.0,5207285.0,62.48,130.81,4757655.0,68.38,156.04,422.0,17276.0,2269.0,0.838,396182.0,5.2
2021-10-18,WA,9961907.0,11879215.0,5207645.0,62.48,130.82,4757816.0,68.39,156.0,664.0,14807.0,1944.0,0.839,396342.0,5.2
2021-10-19,WA,10014456.0,11910605.0,5219056.0,62.66,131.51,4771849.0,68.54,156.41,52549.0,19750.0,2594.0,0.841,424665.0,5.58
2021-10-20,WA,10032178.0,11947645.0,5223236.0,62.73,131.74,4776666.0,68.59,156.9,17722.0,19564.0,2569.0,0.84,433971.0,5.7
2021-10-21,WA,10055713.0,11999595.0,5228564.0,62.8,132.05,4782471.0,68.66,157.58,23535.0,19587.0,2572.0,0.838,446921.0,5.87
2021-10-22,WA,10080829.0,12082075.0,5238975.0,62.92,132.38,4791495.0,68.8,158.66,25116.0,20032.0,2631.0,0.834,454211.0,5.96
2021-10-23,WA,10106696.0,12139625.0,5244471.0,63.01,132.72,4797997.0,68.87,159.42,25867.0,20839.0,2737.0,0.833,468627.0,6.15
2021-10-24,WA,10106908.0,12133095.0,5244924.0,63.01,132.73,4798221.0,68.88,159.33,212.0,20809.0,2733.0,0.833,468201.0,6.15
2021-10-25,WA,10107737.0,12133655.0,5245381.0,63.01,132.74,4798342.0,68.88,159.34,829.0,20833.0,2736.0,0.833,468457.0,6.15
2021-10-26,WA,10183333.0,12154955.0,5259266.0,63.21,133.73,4813112.0,69.07,159.62,75596.0,24125.0,3168.0,0.838,516700.0,6.79
2021-10-27,WA,10212125.0,12222455.0,5264549.0,63.27,134.11,4818276.0,69.13,160.51,28792.0,25707.0,3376.0,0.836,535746.0,7.04
2021-10-28,WA,10249518.0,12357105.0,5270987.0,63.35,134.6,4823928.0,69.22,162.28,37393.0,27686.0,3636.0,0.829,561487.0,7.37
2021-10-29,WA,10285260.0,12520855.0,5276838.0,63.42,135.07,4829110.0,69.3,164.43,35742.0,29204.0,3835.0,0.821,586729.0,7.71
