countyFIPS,State,2020_total,2021_total,2022_total
36079,NY,16094,33429,46174
36081,NY,1797882,3523613,4394614
36083,NY,10038,54040,97891
36085,NY,274638,651773,867290
36087,NY,131518,269737,331318
36089,NY,1674,37517,70900
36091,NY,4285,62239,125862
36093,NY,10828,73361,115235
36095,NY,593,6313,13260
36097,NY,297,5331,9911
36099,NY,655,21013,33450
36101,NY,12649,55967,92449
36103,NY,503720,1219642,1629873
36105,NY,8972,26768,48084
36107,NY,6636,23147,31168
36109,NY,262,18545,32035
36111,NY,21121,92495,135660
36113,NY,7213,24043,47742
36115,NY,3437,20905,43437
36117,NY,1542,27238,66125
36119,NY,370995,813150,1003926
36121,NY,1412,19458,30931
36123,NY,1496,9656,14447
0,NC,82,43,0
37001,NC,13479,101733,178317
37003,NC,1579,32389,51396
37005,NC,99,1809,5660
37007,NC,1454,22106,36421
37009,NC,605,15903,29151
37011,NC,486,8975,16338
37013,NC,4855,37116,61949
37015,NC,2639,16180,25390
37017,NC,2653,21861,47234
37019,NC,6629,62014,120540
37021,NC,16980,123180,215655
37023,NC,8905,61624,118536
37025,NC,15111,98967,180671
37027,NC,3228,45183,112169
37029,NC,508,2292,3373
37031,NC,1556,20343,45119
37033,NC,846,10492,18081
37035,NC,10909,119851,218224
37037,NC,12297,31596,42625
37039,NC,1840,15509,44179
37041,NC,1438,11429,21572
37043,NC,420,7949,16362
37045,NC,11863,89131,144114
37047,NC,12137,61623,98519
37049,NC,7945,47558,76897
37051,NC,16591,125889,232685
37053,NC,513,6725,13130
37055,NC,570,3714,9621
37057,NC,7744,78388,156311
37059,NC,1536,17085,38287
37061,NC,10278,53322,88576
37063,NC,20416,83143,122669
37065,NC,8268,40583,56118
37067,NC,20422,156355,302257
37069,NC,6904,19235,28917
37071,NC,19206,169995,309910
37073,NC,802,5132,7283
37075,NC,872,6187,11142
37077,NC,8921,31472,42797
37079,NC,2112,17034,24689
37081,NC,40019,257601,447064
37083,NC,3982,41585,67822
37085,NC,12104,69582,123663
37087,NC,5271,39280,79362
37089,NC,14532,60683,115534
37091,NC,5152,23439,31791
37093,NC,3544,22652,42976
37095,NC,559,3350,4973
37097,NC,6290,87555,171811
37099,NC,1367,20670,34919
37101,NC,12234,89100,163957
37103,NC,2078,9341,14998
37105,NC,3626,30787,55626
37107,NC,6211,46593,81147
37109,NC,2376,31173,63711
37111,NC,4575,28872,63281
37113,NC,828,15886,43426
37115,NC,880,16467,29508
37117,NC,2512,17959,33446
37119,NC,68658,368013,601124
37121,NC,619,6133,13672
37123,NC,5461,34336,47659
37125,NC,7469,71725,120215
37127,NC,10011,70962,115285
37129,NC,6658,71910,145942
37131,NC,4308,19285,30953
37133,NC,4780,64166,139264
37135,NC,12317,36446,49581
37137,NC,408,5535,11215
37139,NC,5827,31652,45210
37141,NC,1751,26859,47367
37143,NC,681,4002,8208
37145,NC,1478,26058,39578
37147,NC,5849,38317,81769
37149,NC,1876,11992,22587
37151,NC,11785,89382,161015
37153,NC,4198,38926,69947
37155,NC,15471,107076,197612
37157,NC,2623,50431,105609
37159,NC,19300,124022,214018
37161,NC,7987,86829,146525
37163,NC,5209,40951,66523
37165,NC,3654,32487,48857
37167,NC,9297,52013,95778
37169,NC,1534,30674,65041
37171,NC,4777,64201,128837
37173,NC,632,6966,16297
37175,NC,1115,12491,27616
37177,NC,414,2232,3048
37179,NC,11789,89874,178144
37181,NC,10055,32563,44405
37183,NC,43431,262548,416683
37185,NC,1381,8010,16325
37187,NC,1423,11471,18228
37189,NC,627,11844,24234
37191,NC,14828,91906,147826
37193,NC,6236,47674,97818
37195,NC,10917,67310,115571
37197,NC,2046,20408,43545
37199,NC,187,9900,20926
0,ND,2,2,0
38001,ND,30,1272,3590
38003,ND,875,11852,16917
38005,ND,1328,6992,8321
38007,ND,0,48,365
38009,ND,1535,7442,9378
38011,ND,229,2028,3285
38013,ND,133,796,1095
38015,ND,10942,75424,109765
38017,ND,20183,79045,119988
38019,ND,177,1816,2555
38021,ND,1562,12156,14201
38023,ND,121,794,1439
38025,ND,526,2555,2909
38027,ND,409,2190,2190
38029,ND,947,4893,6479
38031,ND,731,6935,8221
38033,ND,0,1151,1460
38035,ND,4110,29467,44863
38037,ND,405,2618,4005
38039,ND,180,730,730
38041,ND,214,1650,2854
38043,ND,387,3766,4745
38045,ND,986,6201,7220
38047,ND,348,3473,4332
38049,ND,1489,8366,11194
38051,ND,661,2690,3285
38053,ND,634,5496,9059
38055,ND,1268,12170,17836
38057,ND,449,4217,8690
38059,ND,6444,37929,51509
38061,ND,1049,7367,13253
38063,ND,595,5351,6521
38065,ND,136,1036,1772
38067,ND,341,4193,5835
38069,ND,635,9305,11570
38071,ND,888,11625,20320
38073,ND,488,6377,10035
38075,ND,425,5012,5475
38077,ND,744,6476,8277
38079,ND,1294,10732,15407
38081,ND,296,2534,3285
38083,ND,110,893,2517
38085,ND,691,4725,6915
38087,ND,0,0,0
38089,ND,3860,20149,31087
38091,ND,71,730,730
38093,ND,3075,29894,35189
38095,ND,584,3995,4347
38097,ND,772,6760,9254
38099,ND,900,9684,12405
38101,ND,8749,73577,90951
38103,ND,205,3076,4305
38105,ND,2029,15370,24691
0,OH,0,1088,1841
39001,OH,1132,22341,54017
39003,OH,14806,88885,172328
39005,OH,2208,37014,79250
39007,OH,11222,63461,155091
39009,OH,601,21484,51427
39011,OH,3518,33171,67044
39013,OH,5952,59855,111292
39015,OH,738,23994,65278
39017,OH,21461,216329,417833
39019,OH,1506,17922,45630
39021,OH,956,21748,53036
39023,OH,11005,117651,208894
39025,OH,5921,93476,201589
39027,OH,2399,26383,60358
39029,OH,18193,85753,175085
39031,OH,1891,23446,57767
39033,OH,2322,40968,77150
39035,OH,132321,773360,1375096
39037,OH,9779,48817,85802
39039,OH,3231,36542,59769
39041,OH,5792,50703,98141
39043,OH,9846,61641,97114
39045,OH,9196,74494,155042
39047,OH,1629,18653,43867
39049,OH,125392,519789,939757
39051,OH,1951,28303,64503
39053,OH,1801,19248,45202
39055,OH,10746,52289,97074
39057,OH,7804,94419,184913
39059,OH,1706,20192,55136
39061,OH,67262,433235,748316
39063,OH,4177,49002,99571
39065,OH,3121,24730,56831
39067,OH,395,13628,27033
39069,OH,2549,24401,38850
39071,OH,1403,25879,65500
39073,OH,2312,22969,44445
39075,OH,3411,38726,66393
39077,OH,2388,43701,80246
39079,OH,1242,22392,50819
39081,OH,1772,57814,115778
39083,OH,2549,40893,83674
39085,OH,10924,136710,267623
39087,OH,3786,40541,91834
39089,OH,11861,85142,173154
39091,OH,1203,28549,61916
39093,OH,20745,178039,355006
39095,OH,84555,302009,512229
39097,OH,3033,23335,48725
39099,OH,62835,219636,395874
39101,OH,11304,53852,97678
39103,OH,10181,98536,183766
39105,OH,1377,15127,32262
39107,OH,5787,33144,50779
39109,OH,11892,84516,173985
39111,OH,4073,16549,29030
39113,OH,31771,377355,729317
39115,OH,687,10644,21320
39117,OH,414,15119,37198
39119,OH,1153,50931,106967
39121,OH,1301,15073,21004
39123,OH,6091,28674,50999
39125,OH,800,14592,26602
39127,OH,1610,18872,45440
39129,OH,10438,43323,82138
39131,OH,168,15337,43542
39133,OH,16550,76809,162057
39135,OH,2487,36641,71665
39137,OH,6398,37423,56572
39139,OH,4737,82906,185195
39141,OH,5947,59786,109329
39143,OH,5039,45617,86460
39145,OH,1842,43266,92708
39147,OH,2575,45063,83796
39149,OH,2055,33698,68159
39151,OH,38508,332765,620574
39153,OH,62102,365260,620660
39155,OH,27815,178134,340529
39157,OH,7237,95876,182097
39159,OH,862,18771,37254
39161,OH,1436,24446,53064
39163,OH,770,7223,20134
39165,OH,11832,112139,212664
39167,OH,5770,40490,76628
39169,OH,17373,84965,158882
39171,OH,1477,29426,59063
39173,OH,17978,73930,130539
39175,OH,2607,21125,37860
0,OK,113163,720824,1087307
40001,OK,2013,15581,25429
40003,OK,70,2467,4640
40005,OK,170,8855,16219
40007,OK,114,2300,3641
40009,OK,1392,19990,33179
40011,OK,194,6862,13959
40013,OK,1874,28516,45015
40015,OK,4893,33490,56323
40017,OK,3759,66720,126843
40019,OK,1678,43470,79940
40021,OK,1384,28055,50218
40023,OK,466,10377,21427
40025,OK,13,585,1738
40027,OK,18425,155331,265019
40029,OK,100,5635,8120
40031,OK,3860,74356,131144
40033,OK,728,6158,10273
40035,OK,301,7408,16278
40037,OK,6295,63206,110296
40039,OK,1099,35616,54848
40041,OK,6052,37390,67543
40043,OK,155,4669,9622
40045,OK,5,1760,3066
40047,OK,3841,49166,93508
40049,OK,1414,27047,45615
40051,OK,2784,45593,79754
40053,OK,279,2535,4452
40055,OK,1994,7485,11795
40057,OK,0,1766,3445
40059,OK,186,2536,4022
40061,OK,685,6639,12948
40063,OK,788,10660,19466
40065,OK,2811,21639,35527
40067,OK,108,5510,8446
40069,OK,534,12425,18830
40071,OK,3464,44375,70629
40073,OK,556,14028,22736
40075,OK,608,9523,17481
40077,OK,510,4992,10819
40079,OK,2887,23861,36326
40081,OK,2649,27917,46711
40083,OK,464,24083,51489
40085,OK,150,7553,13027
40087,OK,1992,26672,44876
40089,OK,6247,34027,54128
40091,OK,1336,22216,40260
40093,OK,412,7767,13367
40095,OK,336,7720,13626
40097,OK,2563,27728,53457
40099,OK,401,14234,24394
40101,OK,5053,64386,112758
40103,OK,510,7445,13287
40105,OK,620,7444,13120
40107,OK,1126,11419,20079
40109,OK,41925,461072,808631
40111,OK,1796,31749,61892
40113,OK,3286,30351,54750
40115,OK,2120,25876,41839
40117,OK,1047,17810,27534
40119,OK,1948,28022,53324
40121,OK,3034,30520,69130
40123,OK,1241,26969,47261
40125,OK,2841,47078,88394
40127,OK,529,8749,15552
40129,OK,445,3899,5092
40131,OK,8489,71350,125495
40133,OK,1504,26146,44284
40135,OK,2062,20675,36228
40137,OK,1563,36814,64674
40139,OK,2049,11739,17358
40141,OK,607,6491,10927
40143,OK,37444,416263,718029
40145,OK,6410,48432,89495
40147,OK,10076,47498,85208
40149,OK,133,7416,15942
40151,OK,120,6334,12066
40153,OK,637,12419,23969
0,OR,37,0,278757
41001,OR,373,6528,16511
41003,OR,1607,8600,23208
41005,OR,12422,89645,205173
41007,OR,47,5475,16381
41009,OR,413,12042,31794
41011,OR,188,18639,53206
41013,OR,484,10715,27360
41015,OR,149,5544,18208
41017,OR,2078,34579,94712
41019,OR,1636,47473,135935
41021,OR,23,755,1772
41023,OR,43,2581,7119
41025,OR,45,5061,13391
41027,OR,257,11682,15205
41029,OR,2451,70342,181346
41031,OR,1393,15207,31152
41033,OR,823,40395,115813
41035,OR,709,30344,74689
41037,OR,76,3277,9277
41039,OR,4735,73273,177573
41041,OR,2222,10103,28422
41043,OR,3582,33075,90639
41045,OR,4997,24443,38679
41047,OR,21325,129130,247587
41049,OR,893,6394,11621
41051,OR,34612,228221,403350
41053,OR,3490,22728,45671
41055,OR,0,534,1681
41057,OR,0,5030,21528
41059,OR,7019,39346,74966
41061,OR,653,11259,27189
41063,OR,279,2571,5659
41065,OR,1852,11949,21291
41067,OR,13188,97010,196533
41069,OR,2,375,1070
41071,OR,3386,32061,74663
0,PA,0,0,0
42001,PA,6260,67982,135540
42003,PA,84277,729616,1232998
42005,PA,4425,55986,127291
42007,PA,28793,147147,273246
42009,PA,3280,53444,100240
42011,PA,94306,370718,588426
42013,PA,6644,124184,227622
42015,PA,2954,35634,76059
42017,PA,147576,469298,703992
42019,PA,8697,155428,273539
42021,PA,6660,162327,269458
42023,PA,54,3202,7384
42025,PA,8491,62826,109327
42027,PA,5835,82177,129823
42029,PA,85695,292543,429959
42031,PA,1363,36666,74913
42033,PA,1483,56680,127725
42035,PA,1554,24365,46814
42037,PA,9437,49787,90693
42039,PA,2049,58975,118231
42041,PA,21976,195045,327108
42043,PA,39636,204814,354041
42045,PA,173261,499826,687064
42047,PA,662,16070,37542
42049,PA,9567,156054,285202
42051,PA,3323,120696,247313
42053,PA,120,7777,12782
42055,PA,15484,139600,256808
42057,PA,650,7430,23822
42059,PA,415,15957,38591
42061,PA,4215,50595,91566
42063,PA,4901,68856,131885
42065,PA,1046,37769,86591
42067,PA,2229,34256,65233
42069,PA,51606,170441,286351
42071,PA,105056,424606,695191
42073,PA,7455,81025,153437
42075,PA,15665,106383,188710
42077,PA,80649,308990,459071
42079,PA,51444,297913,508843
42081,PA,7078,107886,194779
42083,PA,628,27172,53496
42085,PA,5833,100941,183618
42087,PA,3141,66618,102108
42089,PA,31569,115535,194211
42091,PA,208894,617632,861980
42093,PA,1520,23414,33750
42095,PA,71280,258766,405748
42097,PA,14266,131524,197466
42099,PA,1733,36844,67795
42101,PA,424284,1317635,1869521
42103,PA,5575,19893,36068
42105,PA,367,11256,33845
42107,PA,19389,150625,250439
42109,PA,2265,31976,57487
42111,PA,1951,78836,148833
42113,PA,101,7254,13044
42115,PA,6387,22313,41074
42117,PA,1948,41226,71833
42119,PA,1825,32874,55880
42121,PA,966,39423,89017
42123,PA,494,40155,78229
42125,PA,7646,115440,239919
42127,PA,2488,30671,63578
42129,PA,22956,284669,509322
42131,PA,2635,19140,39766
42133,PA,33573,304261,551312
0,RI,19894,6694,5190
44001,RI,4330,50425,64192
44003,RI,24558,128118,186608
44005,RI,887,13996,32751
44007,RI,190260,709488,926768
44009,RI,15093,59706,85376
0,SC,254,0,0
45001,SC,2410,15003,24627
45003,SC,13599,91314,156657
45005,SC,1319,5955,8680
45007,SC,28687,205676,355273
45009,SC,5140,19739,26902
45011,SC,3030,22694,36670
45013,SC,14509,83142,135791
45015,SC,16123,83936,160078
45017,SC,2679,14681,21884
45019,SC,43991,199896,335765
45021,SC,7921,63353,114891
45023,SC,4150,30442,54142
45025,SC,7011,41202,68170
45027,SC,13916,41936,57001
45029,SC,8285,50858,79392
45031,SC,10418,67553,110648
45033,SC,7010,33076,51560
45035,SC,14815,92900,176230
45037,SC,3043,16314,25222
45039,SC,7160,29746,38507
45041,SC,33217,160226,226603
45043,SC,8167,53862,81040
45045,SC,58586,395423,711091
45047,SC,10535,65258,108302
45049,SC,4274,20417,30746
45051,SC,38338,236002,412845
45053,SC,3479,19925,33510
45055,SC,8652,55396,92692
45057,SC,9068,64477,101026
45059,SC,9881,64865,105299
45061,SC,7085,23334,34048
45063,SC,32772,193165,311451
45065,SC,1091,9660,14182
45067,SC,5814,40978,58687
45069,SC,2144,22285,37516
45071,SC,6335,41284,68735
45073,SC,4811,56865,121413
45075,SC,19454,95519,149463
45077,SC,10138,122002,224377
45079,SC,45876,219475,338084
45081,SC,3249,17629,27557
45083,SC,37210,319814,552716
45085,SC,14899,80914,139952
45087,SC,2689,31092,53181
45089,SC,8136,37975,52512
45091,SC,15392,145265,238882
0,SD,12,36,0
46003,SD,291,5515,6265
46005,SD,3115,15158,21781
46007,SD,502,3263,5071
46009,SD,958,10057,14164
46011,SD,1273,13520,19767
46013,SD,2128,33802,44373
46015,SD,341,3713,8016
46017,SD,847,4942,6478
46019,SD,916,8614,16609
46021,SD,95,1501,2530
46023,SD,333,8219,12764
46025,SD,77,1761,3516
46027,SD,975,5627,8110
46029,SD,3209,29671,36733
46031,SD,338,4478,6222
46033,SD,535,4939,9327
46035,SD,2308,24024,29186
46037,SD,633,10515,12817
46039,SD,208,3387,4555
46041,SD,315,10103,15550
46043,SD,425,3376,5797
46045,SD,158,4700,5871
46047,SD,772,6409,14377
46049,SD,617,4963,6026
46051,SD,859,15171,18382
46053,SD,1430,10799,12350
46055,SD,252,3710,4320
46057,SD,844,14221,14926
46059,SD,109,2162,4347
46061,SD,156,1502,2165
46063,SD,4,448,1095
46065,SD,1493,14856,21649
46067,SD,643,9805,13250
46069,SD,4,580,2768
46071,SD,534,5398,7601
46073,SD,1193,5974,7254
46075,SD,0,73,698
46077,SD,595,6081,8076
46079,SD,1294,6982,10042
46081,SD,1493,18306,30682
46083,SD,3451,28081,36398
46085,SD,820,3918,5182
46087,SD,1042,9077,11385
46089,SD,58,1734,3650
46091,SD,202,2244,4782
46093,SD,1346,12923,23344
46095,SD,87,841,2729
46097,SD,284,3555,4924
46099,SD,23365,131491,188774
46101,SD,639,6938,10163
46102,SD,1692,17980,22089
46103,SD,9633,76594,125912
46105,SD,192,5097,6615
46107,SD,70,1443,2674
46109,SD,1283,14709,19129
46111,SD,119,1095,2480
46115,SD,872,9579,12854
46117,SD,54,824,2625
46119,SD,130,1095,1095
46121,SD,1375,11526,18457
46123,SD,399,6264,9067
46125,SD,2683,20703,22748
46127,SD,2077,15352,18909
46129,SD,793,5777,9330
46135,SD,1193,12180,20961
46137,SD,369,3338,4015
0,TN,8576,85134,486969
47001,TN,3123,65448,118244
47003,TN,4206,48806,84124
47005,TN,1758,16095,32929
47007,TN,721,5044,19783
47009,TN,6255,76496,152870
47011,TN,4324,59314,146459
47013,TN,1900,24412,58600
47015,TN,331,12162,22086
47017,TN,3653,31988,55525
47019,TN,5760,63292,118700
47021,TN,1990,20564,42354
47023,TN,2086,20432,34567
47025,TN,975,29010,62995
47027,TN,1538,11576,17774
47029,TN,2553,36231,76513
47031,TN,3705,47258,94317
47033,TN,3210,18967,30409
47035,TN,3908,56305,116282
47037,TN,61269,356793,594843
47039,TN,1408,14126,24356
47041,TN,2299,21198,36151
47043,TN,3264,45927,87420
47045,TN,4708,42154,71467
47047,TN,4041,31081,64749
47049,TN,1565,18904,44988
47051,TN,3168,33181,64415
47053,TN,6155,57014,92262
47055,TN,4763,37767,67024
47057,TN,1124,19431,38845
47059,TN,7410,64544,131682
47061,TN,1463,12597,26088
47063,TN,6615,64652,125834
47065,TN,20549,194954,405312
47067,TN,437,5090,12581
47069,TN,4718,24977,41523
47071,TN,3271,25795,50965
47073,TN,4007,45686,112328
47075,TN,3550,23424,36069
47077,TN,3441,29961,55754
47079,TN,1928,28256,56399
47081,TN,1749,19456,39189
47083,TN,1639,12985,21880
47085,TN,915,11734,26121
47087,TN,1016,13056,22257
47089,TN,3310,46533,94017
47091,TN,1520,15123,32372
47093,TN,17210,254450,486277
47095,TN,614,10204,15084
47097,TN,2809,18679,36905
47099,TN,3557,36091,70992
47101,TN,950,10774,21011
47103,TN,1220,25870,59720
47105,TN,1872,28052,67970
47107,TN,6916,39444,91372
47109,TN,3460,21212,41872
47111,TN,4029,28977,51688
47113,TN,11920,93988,151996
47115,TN,2049,18324,46635
47117,TN,1833,24045,43992
47119,TN,6338,67675,121358
47121,TN,948,9053,20193
47123,TN,4558,37469,85713
47125,TN,9160,92912,204640
47127,TN,268,6522,14207
47129,TN,789,14169,29875
47131,TN,4196,36549,68007
47133,TN,2638,23939,44274
47135,TN,1244,10853,19484
47137,TN,1059,8620,12626
47139,TN,1782,9355,25367
47141,TN,9094,68001,108883
47143,TN,2890,29607,56654
47145,TN,2116,42954,82715
47147,TN,6919,53167,107022
47149,TN,20769,166460,320738
47151,TN,798,18056,41269
47153,TN,517,10866,24351
47155,TN,3920,72101,147273
47157,TN,96757,650345,1174866
47159,TN,2127,15136,29570
47161,TN,1223,10575,20523
47163,TN,9662,121188,253207
47165,TN,22656,131608,258234
47167,TN,4237,40319,82416
47169,TN,1734,8204,16122
47171,TN,1608,19579,34155
47173,TN,497,13385,26746
47175,TN,226,8320,17253
47177,TN,1944,33226,62833
47179,TN,9007,97651,175346
47181,TN,1076,12611,23992
47183,TN,3610,25853,52435
47185,TN,2328,27779,46386
47187,TN,9791,82773,143593
47189,TN,10046,95124,172769
0,TX,0,0,420199
48001,TX,6726,52609,87531
48003,TX,2147,18237,26164
48005,TX,16386,114495,175464
48007,TX,3133,17268,31451
48009,TX,258,5274,10157
48011,TX,289,2406,3443
48013,TX,6613,59684,84506
48015,TX,1771,14667,27398
48017,TX,1097,7599,13894
48019,TX,1369,13460,27933
48021,TX,6137,43810,85948
48023,TX,410,5587,11613
48025,TX,5680,32356,55485
48027,TX,17653,186838,326700
48029,TX,243232,1449332,2235959
48031,TX,1020,8150,12325
48033,TX,0,676,730
48035,TX,1747,14873,25537
48037,TX,14317,90563,156528
48039,TX,31469,216030,359925
48041,TX,15757,101101,150772
48043,TX,848,6409,10868
48045,TX,260,2147,2913
48047,TX,3826,14273,18767
48049,TX,5689,48850,82225
48051,TX,1704,17499,24202
48053,TX,2642,30279,61431
48055,TX,6342,40770,64705
48057,TX,1465,9808,17984
48059,TX,1242,16226,26399
48061,TX,159854,568942,741074
48063,TX,2304,18206,27283
48065,TX,305,6313,12997
48067,TX,4321,37834,70695
48069,TX,1430,12001,17168
48071,TX,1485,13450,25247
48073,TX,7167,59972,91981
48075,TX,265,6579,11727
48077,TX,668,6796,13022
48079,TX,511,5733,8293
48081,TX,950,4993,7171
48083,TX,851,14119,25854
48085,TX,36245,328758,546166
48087,TX,206,3444,5699
48089,TX,940,13345,23475
48091,TX,18853,125228,200658
48093,TX,1455,19779,28112
48095,TX,290,3067,4088
48097,TX,1889,28437,48271
48099,TX,2827,39208,77036
48101,TX,630,2816,3285
48103,TX,774,5048,8578
48105,TX,1081,5585,7047
48107,TX,1388,11276,16468
48109,TX,549,3668,5074
48111,TX,2196,9697,14882
48113,TX,251285,1600703,2451821
48115,TX,3627,26123,34720
48117,TX,5987,25685,40864
48119,TX,116,5380,9315
48121,TX,35013,298571,490652
48123,TX,0,6083,36312
48125,TX,555,3849,5805
48127,TX,1213,13026,18492
48129,TX,367,5649,9198
48131,TX,3111,17000,25444
48133,TX,1096,20633,40801
48135,TX,20460,153026,254079
48137,TX,303,2217,3945
48139,TX,17151,129959,392861
48141,TX,164839,992426,763987
48143,TX,2836,28474,44798
48145,TX,1654,13211,23616
48147,TX,4407,43239,66533
48149,TX,4240,26313,39275
48151,TX,630,5388,8883
48153,TX,2188,11801,17411
48155,TX,226,3522,3989
48157,TX,55229,273401,421385
48159,TX,1356,10218,15587
48161,TX,1249,19886,30177
48163,TX,1573,20649,33665
48165,TX,2176,17929,29884
48167,TX,31685,183038,310858
48169,TX,1368,7880,10330
48171,TX,1681,21679,39562
48173,TX,52,836,1095
48175,TX,1009,6615,11599
48177,TX,3228,23206,36631
48179,TX,2401,23123,45776
48181,TX,12617,139303,231727
48183,TX,15813,150406,249631
48185,TX,6859,29337,44351
48187,TX,13717,90142,145498
48189,TX,12031,60476,88467
48191,TX,375,5184,8399
48193,TX,1075,9740,12128
48195,TX,1274,8971,10624
48197,TX,419,4577,6872
48199,TX,6012,50982,90621
48201,TX,499951,2591370,4009195
48203,TX,8387,46686,81996
48205,TX,60,730,1088
48207,TX,665,10267,14205
48209,TX,12477,91678,158602
48211,TX,111,950,2501
48213,TX,6468,84651,153485
48215,TX,271908,989409,1285329
48217,TX,2890,44211,70552
48219,TX,4932,41078,58842
48221,TX,6691,55182,99516
48223,TX,5232,44105,65602
48225,TX,2332,22360,40105
48227,TX,5213,40997,66705
48229,TX,667,4554,6392
48231,TX,8404,75288,131852
48233,TX,2673,28102,49382
48235,TX,0,482,1069
48237,TX,573,6256,10332
48239,TX,2565,13501,21486
48241,TX,5178,39893,68821
48243,TX,40,1930,3343
48245,TX,30116,185749,306464
48247,TX,965,6198,7923
48249,TX,7511,45817,76113
48251,TX,14199,151415,266907
48253,TX,1120,21722,33526
48255,TX,2690,15522,25614
48257,TX,11382,111331,193604
48259,TX,2104,28386,44291
48261,TX,289,730,730
48263,TX,51,798,1430
48265,TX,3026,37317,66889
48267,TX,366,2931,5347
48269,TX,0,0,0
48271,TX,245,2546,4127
48273,TX,7521,37519,53610
48275,TX,1352,6774,8974
48277,TX,9190,61868,82028
48279,TX,5555,31110,51885
48281,TX,1433,15470,34359
48283,TX,2225,11650,25415
48285,TX,6201,29640,43314
48287,TX,3007,15549,22059
48289,TX,1862,18172,33401
48291,TX,10808,86139,146667
48293,TX,2511,30839,45865
48295,TX,304,4341,5848
48297,TX,1468,9718,15158
48299,TX,653,21053,35052
48301,TX,0,0,306
48303,TX,43975,311574,482160
48305,TX,1249,8790,13890
48307,TX,809,8830,17161
48309,TX,25023,199896,329265
48311,TX,125,2053,3237
48313,TX,1421,12295,20238
48315,TX,2607,13651,21745
48317,TX,1456,7346,9420
48319,TX,259,2282,4409
48321,TX,8903,44026,64819
48323,TX,24803,132798,169444
48325,TX,7799,44609,72752
48327,TX,198,3357,4380
48329,TX,16164,108823,179733
48331,TX,1313,21172,37368
48333,TX,465,8338,13033
48335,TX,800,12043,17706
48337,TX,2212,27857,46113
48339,TX,32424,260749,473167
48341,TX,5508,27913,40361
48343,TX,887,14335,26245
48345,TX,152,2986,4597
48347,TX,13161,67362,95050
48349,TX,5748,55795,80640
48351,TX,2207,15126,22254
48353,TX,1317,21478,35807
48355,TX,64845,299424,463731
48357,TX,1171,10711,17297
48359,TX,384,1672,2190
48361,TX,8588,68442,129640
48363,TX,3978,31793,55359
48365,TX,6053,30541,47012
48367,TX,8339,81416,163545
48369,TX,2910,13010,18873
48371,TX,1801,14539,25550
48373,TX,5722,51693,91026
48375,TX,22217,150571,234673
48377,TX,1365,9362,13787
48379,TX,1003,11549,21253
48381,TX,13918,112028,177731
48383,TX,982,3122,5145
48385,TX,1329,5386,8966
48387,TX,3333,15159,24283
48389,TX,2019,17395,26749
48391,TX,2385,8878,13275
48393,TX,40,365,678
48395,TX,1112,18065,27866
48397,TX,5710,61518,96419
48399,TX,1199,15358,24137
48401,TX,4018,46640,83695
48403,TX,1700,18996,32062
48405,TX,3034,11937,15867
48407,TX,2182,17543,37105
48409,TX,12668,70439,124143
48411,TX,649,8681,12790
48413,TX,439,2558,3285
48415,TX,2120,24836,37767
48417,TX,20,1733,4331
48419,TX,5816,29410,48055
48421,TX,387,4753,5840
48423,TX,24316,205395,350734
48425,TX,782,5987,12941
48427,TX,28291,110256,133179
48429,TX,1033,10393,17035
48431,TX,58,1589,2618
48433,TX,201,2138,2535
48435,TX,545,3212,4650
48437,TX,1019,6900,12152
48439,TX,162435,1215990,1908568
48441,TX,14555,162205,263275
48443,TX,82,878,1095
48445,TX,2399,21664,30544
48447,TX,348,1953,3181
48449,TX,5898,32205,46704
48451,TX,15069,110441,167139
48453,TX,81359,411473,632338
48455,TX,1286,13684,26456
48457,TX,978,18436,31348
48459,TX,2603,34394,67244
48461,TX,598,4005,6473
48463,TX,5323,30295,51848
48465,TX,20710,82456,108578
48467,TX,4611,53987,102153
48469,TX,15934,91602,149302
48471,TX,12943,52350,76895
48473,TX,2534,20902,38692
48475,TX,613,9209,16390
48477,TX,10486,37355,53950
48479,TX,55135,295997,376332
48481,TX,9379,49428,78586
48483,TX,351,4155,7980
48485,TX,12692,150377,245746
48487,TX,1571,20811,31764
48489,TX,9079,34384,47723
48491,TX,27614,193459,320008
48493,TX,4975,32297,58002
48495,TX,791,8589,12474
48497,TX,4800,52948,97686
48499,TX,6091,57080,104528
48501,TX,1352,10234,15037
48503,TX,2038,18620,33702
48505,TX,1489,13872,19694
48507,TX,3283,16460,24577
0,UT,733,27475,175856
49001,UT,109,2320,2555
49003,UT,1497,22874,46627
49005,UT,1650,19102,40780
49007,UT,271,7253,16697
49009,UT,0,0,0
49011,UT,7002,71240,147748
49013,UT,262,3253,3285
49015,UT,303,4523,10039
49017,UT,626,3534,3650
49019,UT,144,1306,2190
49021,UT,845,11179,11680
49023,UT,615,4928,9161
49025,UT,152,1683,1825
49027,UT,61,6069,12956
49029,UT,185,3986,5377
49031,UT,79,796,2789
49033,UT,0,116,1095
49035,UT,57083,343480,600990
49037,UT,5279,13996,17860
49039,UT,397,10717,22577
49041,UT,321,5350,11525
49043,UT,345,4984,9212
49045,UT,620,17596,37677
49047,UT,326,6451,6570
49049,UT,15734,155694,292024
49051,UT,1607,8432,12981
49053,UT,7489,71260,74460
49055,UT,0,0,1
49057,UT,7292,81790,160067
0,VT,67,0,1859
50001,VT,564,2889,7047
50003,VT,291,6155,25887
